word,keyword,spiderId,originText,Relevance,Importance,Sentiment,Dimension,Reason
注意及时发货,白糖罂荔枝,1,"图中是白蜡荔枝
特点是大颗，肉脆，清甜口
吃下不会有奇怪的果酸长时间停留嘴里
刚上市，价格有点小贵
【顺丰空运】运费+纸箱+冰袋都很贵
所以！！！价格定在6/一斤
广东茂名高州发货
广东省内68/5斤 108/10斤
下单是当天下，第二天到
卡的时间合适，当天下当天到??
其他地区想吃的兄弟姐妹，需要加邮费
熟了能发货我才宣传不知道来得及吗？不用等，能快速发货[皱眉R]
白蜡荔枝好吃的，想吃白糖罂、桂味、糯米糍的也可以蹲一下
	
#应季水果[话题]# #荔枝[话题]# #新鲜水果[话题]# #白蜡荔枝[话题]# #桂味[话题]# #桂味荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #茂名高州[话题]# #广东荔枝[话题]# #果园[话题]# #果园直发[话题]#
白糖罂准备也成熟了，价格不跟上市价，网上做最合适的价格，空运的运费真的很贵。想吃的姐妹多，怕麻烦的话我研究一下开店",7,6,8,发货,用户评论中多次提到快递的发货速度和及时送达，作为用户关心的维度之一。
快递很快,白糖罂荔枝,1,"图中是白蜡荔枝
特点是大颗，肉脆，清甜口
吃下不会有奇怪的果酸长时间停留嘴里
刚上市，价格有点小贵
【顺丰空运】运费+纸箱+冰袋都很贵
所以！！！价格定在6/一斤
广东茂名高州发货
广东省内68/5斤 108/10斤
下单是当天下，第二天到
卡的时间合适，当天下当天到??
其他地区想吃的兄弟姐妹，需要加邮费
熟了能发货我才宣传不知道来得及吗？不用等，能快速发货[皱眉R]
白蜡荔枝好吃的，想吃白糖罂、桂味、糯米糍的也可以蹲一下
	
#应季水果[话题]# #荔枝[话题]# #新鲜水果[话题]# #白蜡荔枝[话题]# #桂味[话题]# #桂味荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #茂名高州[话题]# #广东荔枝[话题]# #果园[话题]# #果园直发[话题]#
白糖罂准备也成熟了，价格不跟上市价，网上做最合适的价格，空运的运费真的很贵。想吃的姐妹多，怕麻烦的话我研究一下开店",7,6,8,发货,用户评论中多次提到快递的发货速度和及时送达，作为用户关心的维度之一。
白蜡荔枝,白糖罂荔枝,1,"图中是白蜡荔枝
特点是大颗，肉脆，清甜口
吃下不会有奇怪的果酸长时间停留嘴里
刚上市，价格有点小贵
【顺丰空运】运费+纸箱+冰袋都很贵
所以！！！价格定在6/一斤
广东茂名高州发货
广东省内68/5斤 108/10斤
下单是当天下，第二天到
卡的时间合适，当天下当天到??
其他地区想吃的兄弟姐妹，需要加邮费
熟了能发货我才宣传不知道来得及吗？不用等，能快速发货[皱眉R]
白蜡荔枝好吃的，想吃白糖罂、桂味、糯米糍的也可以蹲一下
	
#应季水果[话题]# #荔枝[话题]# #新鲜水果[话题]# #白蜡荔枝[话题]# #桂味[话题]# #桂味荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #茂名高州[话题]# #广东荔枝[话题]# #果园[话题]# #果园直发[话题]#
白糖罂准备也成熟了，价格不跟上市价，网上做最合适的价格，空运的运费真的很贵。想吃的姐妹多，怕麻烦的话我研究一下开店",8,5,7,品种,用户评论中多次提到了白蜡荔枝，此品种受到了用户的高度关注。
品质有保证,白糖罂荔枝,1,"图中是白蜡荔枝
特点是大颗，肉脆，清甜口
吃下不会有奇怪的果酸长时间停留嘴里
刚上市，价格有点小贵
【顺丰空运】运费+纸箱+冰袋都很贵
所以！！！价格定在6/一斤
广东茂名高州发货
广东省内68/5斤 108/10斤
下单是当天下，第二天到
卡的时间合适，当天下当天到??
其他地区想吃的兄弟姐妹，需要加邮费
熟了能发货我才宣传不知道来得及吗？不用等，能快速发货[皱眉R]
白蜡荔枝好吃的，想吃白糖罂、桂味、糯米糍的也可以蹲一下
	
#应季水果[话题]# #荔枝[话题]# #新鲜水果[话题]# #白蜡荔枝[话题]# #桂味[话题]# #桂味荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #茂名高州[话题]# #广东荔枝[话题]# #果园[话题]# #果园直发[话题]#
白糖罂准备也成熟了，价格不跟上市价，网上做最合适的价格，空运的运费真的很贵。想吃的姐妹多，怕麻烦的话我研究一下开店",8,5,7,品种,用户评论中多次提到了白蜡荔枝，此品种受到了用户的高度关注。
是特色品种,白糖罂荔枝,1,"图中是白蜡荔枝
特点是大颗，肉脆，清甜口
吃下不会有奇怪的果酸长时间停留嘴里
刚上市，价格有点小贵
【顺丰空运】运费+纸箱+冰袋都很贵
所以！！！价格定在6/一斤
广东茂名高州发货
广东省内68/5斤 108/10斤
下单是当天下，第二天到
卡的时间合适，当天下当天到??
其他地区想吃的兄弟姐妹，需要加邮费
熟了能发货我才宣传不知道来得及吗？不用等，能快速发货[皱眉R]
白蜡荔枝好吃的，想吃白糖罂、桂味、糯米糍的也可以蹲一下
	
#应季水果[话题]# #荔枝[话题]# #新鲜水果[话题]# #白蜡荔枝[话题]# #桂味[话题]# #桂味荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #茂名高州[话题]# #广东荔枝[话题]# #果园[话题]# #果园直发[话题]#
白糖罂准备也成熟了，价格不跟上市价，网上做最合适的价格，空运的运费真的很贵。想吃的姐妹多，怕麻烦的话我研究一下开店",8,5,7,品种,用户评论中多次提到了白蜡荔枝，此品种受到了用户的高度关注。
运费,白糖罂荔枝,1,"图中是白蜡荔枝
特点是大颗，肉脆，清甜口
吃下不会有奇怪的果酸长时间停留嘴里
刚上市，价格有点小贵
【顺丰空运】运费+纸箱+冰袋都很贵
所以！！！价格定在6/一斤
广东茂名高州发货
广东省内68/5斤 108/10斤
下单是当天下，第二天到
卡的时间合适，当天下当天到??
其他地区想吃的兄弟姐妹，需要加邮费
熟了能发货我才宣传不知道来得及吗？不用等，能快速发货[皱眉R]
白蜡荔枝好吃的，想吃白糖罂、桂味、糯米糍的也可以蹲一下
	
#应季水果[话题]# #荔枝[话题]# #新鲜水果[话题]# #白蜡荔枝[话题]# #桂味[话题]# #桂味荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #茂名高州[话题]# #广东荔枝[话题]# #果园[话题]# #果园直发[话题]#
白糖罂准备也成熟了，价格不跟上市价，网上做最合适的价格，空运的运费真的很贵。想吃的姐妹多，怕麻烦的话我研究一下开店",6,4,3,运费,用户评论中不断提到的问题之一是运费，特别是顺丰空运的运费和纸箱、冰袋等附加费用。
顺丰空运费用太高,白糖罂荔枝,1,"图中是白蜡荔枝
特点是大颗，肉脆，清甜口
吃下不会有奇怪的果酸长时间停留嘴里
刚上市，价格有点小贵
【顺丰空运】运费+纸箱+冰袋都很贵
所以！！！价格定在6/一斤
广东茂名高州发货
广东省内68/5斤 108/10斤
下单是当天下，第二天到
卡的时间合适，当天下当天到??
其他地区想吃的兄弟姐妹，需要加邮费
熟了能发货我才宣传不知道来得及吗？不用等，能快速发货[皱眉R]
白蜡荔枝好吃的，想吃白糖罂、桂味、糯米糍的也可以蹲一下
	
#应季水果[话题]# #荔枝[话题]# #新鲜水果[话题]# #白蜡荔枝[话题]# #桂味[话题]# #桂味荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #茂名高州[话题]# #广东荔枝[话题]# #果园[话题]# #果园直发[话题]#
白糖罂准备也成熟了，价格不跟上市价，网上做最合适的价格，空运的运费真的很贵。想吃的姐妹多，怕麻烦的话我研究一下开店",6,4,3,运费,用户评论中不断提到的问题之一是运费，特别是顺丰空运的运费和纸箱、冰袋等附加费用。
邮费不必计较,白糖罂荔枝,1,"图中是白蜡荔枝
特点是大颗，肉脆，清甜口
吃下不会有奇怪的果酸长时间停留嘴里
刚上市，价格有点小贵
【顺丰空运】运费+纸箱+冰袋都很贵
所以！！！价格定在6/一斤
广东茂名高州发货
广东省内68/5斤 108/10斤
下单是当天下，第二天到
卡的时间合适，当天下当天到??
其他地区想吃的兄弟姐妹，需要加邮费
熟了能发货我才宣传不知道来得及吗？不用等，能快速发货[皱眉R]
白蜡荔枝好吃的，想吃白糖罂、桂味、糯米糍的也可以蹲一下
	
#应季水果[话题]# #荔枝[话题]# #新鲜水果[话题]# #白蜡荔枝[话题]# #桂味[话题]# #桂味荔枝[话题]# #白糖罂[话题]# #白糖罂荔枝[话题]# #茂名高州[话题]# #广东荔枝[话题]# #果园[话题]# #果园直发[话题]#
白糖罂准备也成熟了，价格不跟上市价，网上做最合适的价格，空运的运费真的很贵。想吃的姐妹多，怕麻烦的话我研究一下开店",6,4,3,运费,用户评论中不断提到的问题之一是运费，特别是顺丰空运的运费和纸箱、冰袋等附加费用。
甜度高,白糖罂荔枝,1,"我们广东茂名高州特产[色色R]
好山好水种出来的荔枝[赞R]
想吃的姐妹赶紧下单哦，不然卖完就没啦#新鲜水果[话题]# #荔枝[话题]#",10,9,8,口感,用户反馈最多
果实肉质鲜嫩,白糖罂荔枝,1,"我们广东茂名高州特产[色色R]
好山好水种出来的荔枝[赞R]
想吃的姐妹赶紧下单哦，不然卖完就没啦#新鲜水果[话题]# #荔枝[话题]#",10,9,8,口感,用户反馈最多
新鲜水果,白糖罂荔枝,1,"我们广东茂名高州特产[色色R]
好山好水种出来的荔枝[赞R]
想吃的姐妹赶紧下单哦，不然卖完就没啦#新鲜水果[话题]# #荔枝[话题]#",10,8,7,新鲜度,用户对食品新鲜度非常关注
广东高州,白糖罂荔枝,1,"我们广东茂名高州特产[色色R]
好山好水种出来的荔枝[赞R]
想吃的姐妹赶紧下单哦，不然卖完就没啦#新鲜水果[话题]# #荔枝[话题]#",8,7,6,产地,用户对荔枝的产地有着一定的关注
好山好水,白糖罂荔枝,1,"我们广东茂名高州特产[色色R]
好山好水种出来的荔枝[赞R]
想吃的姐妹赶紧下单哦，不然卖完就没啦#新鲜水果[话题]# #荔枝[话题]#",8,7,6,产地,用户对荔枝的产地有着一定的关注
新鲜,白糖罂荔枝,1,"自己家的荔枝上市啦???
新鲜树摘，京东包邮，生鲜特快，冷链运输
省内一般次日达，省外1～2天，需要请私聊[旺柴]
靓货，即摘即寄！
品种：白糖罂
一箱10斤 省内￥138包邮
省外￥ 208包邮
#茂名荔枝[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #妃子笑荔枝[话题]# #减肥减脂吃这些[话题]# #最爱吃的水果[话题]# #应季水果[话题]# #妃子笑荔枝[话题]# #荔枝[话题]#
怎么买[偷笑R]",9,8,7,口感,用户关注度较高
juicy,白糖罂荔枝,1,"自己家的荔枝上市啦???
新鲜树摘，京东包邮，生鲜特快，冷链运输
省内一般次日达，省外1～2天，需要请私聊[旺柴]
靓货，即摘即寄！
品种：白糖罂
一箱10斤 省内￥138包邮
省外￥ 208包邮
#茂名荔枝[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #妃子笑荔枝[话题]# #减肥减脂吃这些[话题]# #最爱吃的水果[话题]# #应季水果[话题]# #妃子笑荔枝[话题]# #荔枝[话题]#
怎么买[偷笑R]",9,8,7,口感,用户关注度较高
自家种植,白糖罂荔枝,1,"自己家的荔枝上市啦???
新鲜树摘，京东包邮，生鲜特快，冷链运输
省内一般次日达，省外1～2天，需要请私聊[旺柴]
靓货，即摘即寄！
品种：白糖罂
一箱10斤 省内￥138包邮
省外￥ 208包邮
#茂名荔枝[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #妃子笑荔枝[话题]# #减肥减脂吃这些[话题]# #最爱吃的水果[话题]# #应季水果[话题]# #妃子笑荔枝[话题]# #荔枝[话题]#
怎么买[偷笑R]",9,7,8,产地,用户关注度较高
茂名,白糖罂荔枝,1,"自己家的荔枝上市啦???
新鲜树摘，京东包邮，生鲜特快，冷链运输
省内一般次日达，省外1～2天，需要请私聊[旺柴]
靓货，即摘即寄！
品种：白糖罂
一箱10斤 省内￥138包邮
省外￥ 208包邮
#茂名荔枝[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #妃子笑荔枝[话题]# #减肥减脂吃这些[话题]# #最爱吃的水果[话题]# #应季水果[话题]# #妃子笑荔枝[话题]# #荔枝[话题]#
怎么买[偷笑R]",9,7,8,产地,用户关注度较高
白糖罂,白糖罂荔枝,1,"自己家的荔枝上市啦???
新鲜树摘，京东包邮，生鲜特快，冷链运输
省内一般次日达，省外1～2天，需要请私聊[旺柴]
靓货，即摘即寄！
品种：白糖罂
一箱10斤 省内￥138包邮
省外￥ 208包邮
#茂名荔枝[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #妃子笑荔枝[话题]# #减肥减脂吃这些[话题]# #最爱吃的水果[话题]# #应季水果[话题]# #妃子笑荔枝[话题]# #荔枝[话题]#
怎么买[偷笑R]",9,9,8,品种,用户关注度较高
包邮,白糖罂荔枝,1,"自己家的荔枝上市啦???
新鲜树摘，京东包邮，生鲜特快，冷链运输
省内一般次日达，省外1～2天，需要请私聊[旺柴]
靓货，即摘即寄！
品种：白糖罂
一箱10斤 省内￥138包邮
省外￥ 208包邮
#茂名荔枝[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #妃子笑荔枝[话题]# #减肥减脂吃这些[话题]# #最爱吃的水果[话题]# #应季水果[话题]# #妃子笑荔枝[话题]# #荔枝[话题]#
怎么买[偷笑R]",8,6,6,价格,用户关注度较高
优惠,白糖罂荔枝,1,"自己家的荔枝上市啦???
新鲜树摘，京东包邮，生鲜特快，冷链运输
省内一般次日达，省外1～2天，需要请私聊[旺柴]
靓货，即摘即寄！
品种：白糖罂
一箱10斤 省内￥138包邮
省外￥ 208包邮
#茂名荔枝[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #妃子笑荔枝[话题]# #减肥减脂吃这些[话题]# #最爱吃的水果[话题]# #应季水果[话题]# #妃子笑荔枝[话题]# #荔枝[话题]#
怎么买[偷笑R]",8,6,6,价格,用户关注度较高
生鲜特快,白糖罂荔枝,1,"自己家的荔枝上市啦???
新鲜树摘，京东包邮，生鲜特快，冷链运输
省内一般次日达，省外1～2天，需要请私聊[旺柴]
靓货，即摘即寄！
品种：白糖罂
一箱10斤 省内￥138包邮
省外￥ 208包邮
#茂名荔枝[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #妃子笑荔枝[话题]# #减肥减脂吃这些[话题]# #最爱吃的水果[话题]# #应季水果[话题]# #妃子笑荔枝[话题]# #荔枝[话题]#
怎么买[偷笑R]",8,7,7,配送,用户关注度较高
